button_pressed,responses,rt,states,stimulus,time_elapsed,times,trial_type,pid
,,,"[u'E:B:F,C,D,A', u'E,A:B:F,C,D', u'E,A,B::F,C,D', u'E,A,B,D::F,C', u'E,A,B,D,C::F', u'E,A,B,D,C:F:', u'E,A,B,D:F:C', u'E,A,B:F:C,D', u'E,A:F:C,D,B', u'E:F:C,D,B,A', u':F,E:C,D,B,A', u'A:F,E:C,D,B', u'A,B:F,E:C,D', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,226466,"[3995, 4796, 5771, 6545, 7319, 8063, 8761, 9410, 10107, 10880, 11642, 12413, 13096, 13897, 14437, 15107]",blockworld,11
,,,"[u'F,E,A:B,C:D', u'F,E,A:B:D,C', u'F,E,A::D,C,B', u'F,E::D,C,B,A', u'F::D,C,B,A,E', u':F:D,C,B,A,E', u':F,E:D,C,B,A', u'A:F,E:D,C,B', u'A,B:F,E:D,C', u'A,B,C:F,E:D', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,239433,"[2015, 2679, 3359, 4295, 5093, 6812, 7521, 8277, 8963, 9731, 10407, 10989, 11729]",blockworld,11
,,,"[u'F,C,D,A:B:E', u'F,C,D,A::E,B', u'F,C,D::E,B,A', u'F,C::E,B,A,D', u'F::E,B,A,D,C', u':F:E,B,A,D,C', u'C:F:E,B,A,D', u'C,D:F:E,B,A', u'C,D,A:F:E,B', u'C,D,A,B:F:E', u'C,D,A,B:F,E:', u'C,D,A:F,E:B', u'C,D:F,E:B,A', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,258737,"[2096, 3034, 3774, 5516, 6487, 7304, 8258, 9058, 9780, 10480, 11236, 11894, 12548, 13593, 14790, 15477, 16374]",blockworld,11
,,,"[u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E:B,D:A,C', u'F,E:B:A,C,D', u'F,E::A,C,D,B', u'F::A,C,D,B,E', u':F:A,C,D,B,E', u':F,E:A,C,D,B', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,270259,"[2144, 2728, 3383, 4100, 4920, 5706, 6426, 6974, 7557, 8530, 10086, 10710]",blockworld,11
,,,"[u'F,C,B,A::D,E', u'F,C,B::D,E,A', u'F,C::D,E,A,B', u'F::D,E,A,B,C', u':F:D,E,A,B,C', u'C:F:D,E,A,B', u'C,B:F:D,E,A', u'C,B,A:F:D,E', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,286234,"[2366, 3020, 3712, 5368, 6185, 6915, 8999, 9761, 10959, 11922, 12665, 13508, 14380, 15008]",blockworld,11
,,,"[u'E:C:F,B,A,D', u'E,C::F,B,A,D', u'E,C,D::F,B,A', u'E,C,D,A::F,B', u'E,C,D,A,B::F', u'E,C,D,A,B:F:', u'E,C,D,A:F:B', u'E,C,D:F:B,A', u'E,C:F:B,A,D', u'E:F:B,A,D,C', u':F,E:B,A,D,C', u'C:F,E:B,A,D', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,306390,"[1976, 2765, 7801, 8642, 9506, 10565, 11364, 12042, 13844, 14599, 15214, 16050, 16848, 18083, 18686, 19308]",blockworld,11
,,,"[u'F:D,A,B,C:E', u'F,C:D,A,B:E', u'F,C,B:D,A:E', u'F,C,B,A:D:E', u'F,C,B,A::E,D', u'F,C,B::E,D,A', u'F,C::E,D,A,B', u'F::E,D,A,B,C', u':F:E,D,A,B,C', u'C:F:E,D,A,B', u'C,B:F:E,D,A', u'C,B,A:F:E,D', u'C,B,A,D:F:E', u'C,B,A,D:F,E:', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,329067,"[2133, 2657, 3203, 10534, 11314, 11980, 12862, 13570, 14330, 15116, 15824, 16568, 17248, 18006, 18793, 19504, 20275, 20888, 21546]",blockworld,11
,,,"[u'F,C,E:A:D,B', u'F,C,E::D,B,A', u'F,C::D,B,A,E', u'F::D,B,A,E,C', u':F:D,B,A,E,C', u'C:F:D,B,A,E', u'C:F,E:D,B,A', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,350483,"[2335, 4103, 4789, 5453, 6197, 7537, 8179, 9093, 9803, 16508, 17395, 18181, 19004, 19635, 20352]",blockworld,11
,,,"[u'A,C::B', u'A:C:B', u'A,B:C:', u'A,B,C::', u'A,B:C:', u'A:C:B', u':C:B,A', u'C::B,A', u'C:A:B', u'C,B:A:', u'C,B,A::', u'C,B:A:', u'C,B,A::', u'C,B::A', u'C::A,B', u':C:A,B', u':C,B:A', u':C,B,A:']",,49033,"[4556, 5287, 5983, 9137, 10423, 11992, 12881, 14591, 15311, 15943, 28641, 29703, 32888, 34839, 35527, 36104, 36911]",blockworld,27
,,,"[u':A,C:D,B', u'C:A:D,B', u'C:A,B:D', u':A,B:D,C', u':A:D,C,B', u'::D,C,B,A', u'A::D,C,B', u'A,B::D,C', u'A,B,C::D', u'A,B,C,D::', u'A,B,C:D:', u'A,B:D,C:', u'A:D,C,B:', u':D,C,B,A:']",,81184,"[10014, 12469, 13342, 14047, 14806, 18534, 19335, 19942, 20518, 21680, 29687, 30407, 31254]",blockworld,27
,,,"[u'D:A,B:E,C', u'D,B:A:E,C', u'D,B,C:A:E', u'D,B,C,A::E', u'D,B,C,A:E:', u'D,B,C:E:A', u'D,B:E:A,C', u'D:E:A,C,B', u':E,D:A,C,B', u'B:E,D:A,C', u'B:E,D,C:A', u':E,D,C,B:A', u':E,D,C,B,A:']",,95408,"[3472, 4192, 4961, 5736, 6920, 7585, 8991, 9944, 10680, 11648, 12443, 13352]",blockworld,27
,,,"[u'F,C,D,A:B:E', u'F,C,D:B:E,A', u'F,C:B:E,A,D', u'F,C::E,A,D,B', u'F::E,A,D,B,C', u':F:E,A,D,B,C', u'C:F:E,A,D,B', u'C,B:F:E,A,D', u'C,B,D:F:E,A', u'C,B,D,A:F:E', u'C,B,D,A:F,E:', u'C,B,D:F,E:A', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,113921,"[3710, 4469, 5388, 6328, 7108, 8309, 8876, 9480, 10268, 11917, 12605, 13732, 14629, 15724, 16588, 17605]",blockworld,27
,,,"[u'F,D:B,C:E,A', u'F:B,C:E,A,D', u'F:B:E,A,D,C', u'F::E,A,D,C,B', u':F:E,A,D,C,B', u'B:F:E,A,D,C', u'B,C:F:E,A,D', u'B,C,D:F:E,A', u'B,C,D,A:F:E', u'B,C,D,A:F,E:', u'B,C,D:F,E:A', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,129865,"[3308, 3837, 4677, 5524, 7828, 8309, 9452, 10068, 11172, 11748, 12500, 13357, 14310, 15236]",blockworld,27
,,,"[u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E:B,D:A,C', u'F,E:B:A,C,D', u'F,E::A,C,D,B', u'F::A,C,D,B,E', u':F:A,C,D,B,E', u':F,E:A,C,D,B', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,144113,"[2175, 2591, 3268, 4967, 5675, 6477, 7951, 8895, 9760, 10616, 11567, 12551]",blockworld,27
,,,"[u'F,C,B,A::D,E', u'F,C,B::D,E,A', u'F,C::D,E,A,B', u'F::D,E,A,B,C', u':F:D,E,A,B,C', u'C:F:D,E,A,B', u'C,B:F:D,E,A', u'C,B,A:F:D,E', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,177072,"[21943, 22440, 23191, 24575, 25215, 25759, 26367, 27166, 28335, 29127, 29664, 30672, 31534, 32327]",blockworld,27
,,,"[u':A,C,E,F:D,B', u':A,C,E:D,B,F', u'F:A,C,E:D,B', u':A,C,E:D,B,F', u'E:A,C:D,B,F', u'E,C:A:D,B,F', u'E,C,A::D,B,F', u'E,C,A:F:D,B', u'E,C:F:D,B,A', u'E:F:D,B,A,C', u':F,E:D,B,A,C', u'C:F,E:D,B,A', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,206905,"[10305, 10785, 11977, 15097, 15513, 16193, 17609, 18073, 19385, 20273, 20841, 21329, 21905, 23149, 23587, 24185, 25217, 26162, 27001, 28049, 29073]",blockworld,27
,,,"[u'F,B:C,A,D:E', u'F,B:C,A:E,D', u'F,B:C:E,D,A', u'F:C:E,D,A,B', u'F::E,D,A,B,C', u':F:E,D,A,B,C', u'C:F:E,D,A,B', u'C,B:F:E,D,A', u'C,B,A:F:E,D', u'C,B,A,D:F:E', u'C,B,A,D:F,E:', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,223279,"[1985, 2506, 3087, 4034, 4849, 5564, 6073, 6623, 7298, 10250, 11058, 11499, 12322, 13282, 14050, 15106]",blockworld,27
,,,"[u'F,E,A:B,C:D', u'F,E,A:B:D,C', u'F,E,A::D,C,B', u'F,E::D,C,B,A', u'F::D,C,B,A,E', u':F:D,C,B,A,E', u':F,E:D,C,B,A', u'A:F,E:D,C,B', u'A,B:F,E:D,C', u'A,B,C:F,E:D', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,237352,"[2667, 3355, 3867, 4787, 5467, 7683, 8168, 9443, 10128, 11066, 11807, 12451, 13347]",blockworld,27
,,,"[u'E:D,B,A,C:F', u'E,C:D,B,A:F', u'E,C,A:D,B:F', u'E,C,A,B:D:F', u'E,C,A,B,D::F', u'E,C,A,B,D:F:', u'E,C,A,B:F:D', u'E,C,A:F:D,B', u'E,C:F:D,B,A', u'E:F:D,B,A,C', u':F,E:D,B,A,C', u'C:F,E:D,B,A', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D,B:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,299850,"[45183, 45584, 46175, 46983, 47719, 48293, 48957, 50542, 50976, 51704, 52959, 53624, 54959, 56248, 56743, 57498, 58336, 59278, 60078, 60820, 61764]",blockworld,27
,,,"[u'F,C,E:A:D,B', u'F,C:A,E:D,B', u'F:A,E:D,B,C', u'F:A:D,B,C,E', u'F::D,B,C,E,A', u':F:D,B,C,E,A', u'A:F:D,B,C,E', u'A:F,E:D,B,C', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,318944,"[4852, 5404, 6108, 7099, 7806, 8712, 9789, 10557, 11269, 12102, 12772, 14888, 16500, 18244]",blockworld,27
,,,"[u'E:C:F,B,A,D', u'E,C::F,B,A,D', u'E,C,D::F,B,A', u'E,C,D,A::F,B', u'E,C,D,A,B::F', u'E,C,D,A,B:F:', u'E,C,D,A:F:B', u'E,C,D:F:B,A', u'E,C:F,D:B,A', u'E:F,D:B,A,C', u'E:F:B,A,C,D', u':F,E:B,A,C,D', u':F,E,D:B,A,C', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,344072,"[2457, 3233, 13136, 13928, 14561, 15264, 15939, 16936, 17591, 18304, 19071, 19768, 20408, 22641, 23456, 24441]",blockworld,27
,,,"[u'E,B:A,D:F,C', u'E,B,C:A,D:F', u'E,B,C,D:A:F', u'E,B,C,D,A::F', u'E,B,C,D,A:F:', u'E,B,C,D:F:A', u'E,B,C:F:A,D', u'E,B:F:A,D,C', u'E:F:A,D,C,B', u':F,E:A,D,C,B', u'B:F,E:A,D,C', u'B,C:F,E:A,D', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,357144,"[2319, 2999, 3720, 4434, 5055, 5718, 6351, 6999, 7904, 8520, 9055, 9706, 10423, 11308, 12263]",blockworld,27
,,,"[u'E:B:F,C,D,A', u'E,A:B:F,C,D', u'E,A,D:B:F,C', u'E,A,D,B::F,C', u'E,A,D,B,C::F', u'E,A,D,B,C:F:', u'E,A,D,B:F:C', u'E,A,D:F,B:C', u'E,A,D:F:C,B', u'E,A:F:C,B,D', u'E:F:C,B,D,A', u':F,E:C,B,D,A', u'A:F,E:C,B,D', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,373632,"[1624, 2280, 3480, 4072, 4688, 5272, 5760, 6712, 7296, 7984, 9817, 11360, 12536, 13344, 14057, 14792, 15744]",blockworld,27
,,,"[u'F,E,C:B,A:D', u'F,E:B,A:D,C', u'F,E:B:D,C,A', u'F,E::D,C,A,B', u'F::D,C,A,B,E', u':F:D,C,A,B,E', u':F,E:D,C,A,B', u'B:F,E:D,C,A', u'B,A:F,E:D,C', u'B,A,C:F,E:D', u'B,A,C:F,E,D:', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,398361,"[12842, 13914, 14666, 15426, 16122, 17018, 17609, 18347, 19710, 20393, 21042, 22473, 23330, 24185]",blockworld,27
,,,"[u'F:D,A,B,C:E', u'F:D,A,B:E,C', u'F:D,A:E,C,B', u'F:D:E,C,B,A', u'F::E,C,B,A,D', u':F:E,C,B,A,D', u':F,D:E,C,B,A', u'A:F,D:E,C,B', u'A,B:F,D:E,C', u'A,B,C:F,D:E', u'A,B,C:F,D,E:', u'A,B:F,D,E:C', u'A,B,E:F,D:C', u'A,B,E:F:C,D', u'A,B:F,E:C,D', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,417897,"[2284, 3189, 3836, 4672, 6019, 6924, 7465, 8036, 8599, 9932, 11084, 13788, 14332, 14901, 15484, 16654, 17883, 18888]",blockworld,27
,,,"[u'E:C,A,D:F,B', u'E,D:C,A:F,B', u'E,D,A:C:F,B', u'E,D,A,B:C:F', u'E,D,A,B,C::F', u'E,D,A,B,C:F:', u'E,D,A,B:F:C', u'E,D,A:F:C,B', u'E,D:F:C,B,A', u'E:F:C,B,A,D', u':F,E:C,B,A,D', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,440912,"[9743, 10183, 10847, 11583, 13607, 14320, 15295, 15935, 16612, 17764, 18476, 18911, 19767, 20479, 21167, 22247]",blockworld,27
,,,"[u'F:B,D,A,C,E:', u'F:B,D,A,C:E', u'F:B,D,A:E,C', u'F:B,D:E,C,A', u'F:B:E,C,A,D', u'F::E,C,A,D,B', u'::E,C,A,D,B,F', u':F:E,C,A,D,B', u'B:F:E,C,A,D', u'B,D:F:E,C,A', u'B,D,A:F:E,C', u'B,D,A,C:F:E', u'B,D,A,C:F,E:', u'B,D,A:F,E:C', u'B,D:F,E:C,A', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,458512,"[1661, 2091, 2525, 3053, 3838, 4477, 5653, 6358, 7021, 7613, 9076, 9949, 10549, 11070, 12533, 13417, 14133, 15445, 15829, 17006]",blockworld,27
,,,"[u'A,C::B', u'A::B,C', u'A,C::B', u'A,C,B::', u'A,C:B:', u'A:B:C', u'A,B::C', u'A,B,C::', u'A,B::C', u'A::C,B', u':A:C,B', u':A,B:C', u':A,B,C:', u':A,B:C', u'B:A:C', u'B,A::C', u'B,A:C:', u'B:C:A', u':C,B:A', u':C,B,A:']",,66640,"[1973, 4315, 6553, 17366, 18592, 19582, 20903, 24376, 26976, 28185, 29368, 30609, 55389, 57988, 59014, 60143, 61101, 62277, 63430]",blockworld,21
,,,"[u'D,B:A,C:', u'D,B,C:A:', u'D,B,C::A', u'D,B::A,C', u'D::A,C,B', u'::A,C,B,D', u':D:A,C,B', u'B:D:A,C', u'B:D,C:A', u':D,C,B:A', u':D,C,B,A:']",,86694,"[4145, 5026, 7800, 9225, 10450, 11881, 15160, 16264, 17665, 19097]",blockworld,21
,,,"[u'D:A,C:E,B', u'D,C:A:E,B', u'D,C,A::E,B', u'D,C,A,B::E', u'D,C,A,B:E:', u'D,C,A:E:B', u'D,C:E:B,A', u'D:E:B,A,C', u':E,D:B,A,C', u':E,D,C:B,A', u'A:E,D,C:B', u'A:E,D,C,B:', u':E,D,C,B,A:']",,105790,"[2759, 4096, 5767, 7111, 9903, 11007, 12151, 13199, 14287, 15713, 16856, 18216]",blockworld,21
,,,"[u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E:B,D:A,C', u'F,E:B:A,C,D', u'F:B:A,C,D,E', u'F::A,C,D,E,B', u':F:A,C,D,E,B', u'B:F:A,C,D,E', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,125258,"[3813, 4634, 5449, 6745, 8953, 10368, 12402, 13491, 14451, 15596, 16858, 18505]",blockworld,21
,,,"[u'F:B,D,A,C,E:', u'F:B,D,A,C:E', u'F:B,D,A:E,C', u'F:B,D:E,C,A', u'F,D:B:E,C,A', u'F:B:E,C,A,D', u'F::E,C,A,D,B', u':F:E,C,A,D,B', u'B:F:E,C,A,D', u'B:F,D:E,C,A', u'B,A:F,D:E,C', u'B,A:F,D,C:E', u'B,A,C:F,D:E', u'B,A,C:F,D,E:', u'B,A:F,D,E,C:', u'B:F,D,E,C:A', u':F,D,E,C,B:A', u':F,D,E,C,B,A:', u':F,D,E,C,B:A', u'B:F,D,E,C:A', u'B:F,D,E:A,C', u'B,E:F,D:A,C', u'B,E:F:A,C,D', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,161394,"[3265, 4207, 5045, 6054, 6950, 7935, 9120, 10171, 11599, 12720, 13663, 16175, 17577, 18438, 19552, 21024, 22294, 25918, 26854, 27606, 28727, 29657, 30385, 31190, 32412, 33705, 35088]",blockworld,21
,,,"[u'F:D,A,B,C:E', u'F,C:D,A,B:E', u'F,C,B:D,A:E', u'F,C,B:D:E,A', u'F,C:D:E,A,B', u'F:D:E,A,B,C', u'F::E,A,B,C,D', u':F:E,A,B,C,D', u'D:F:E,A,B,C', u'D,C:F:E,A,B', u'D,C,B:F:E,A', u'D,C,B,A:F:E', u'D,C,B,A:F,E:', u'D,C,B:F,E:A', u'D,C:F,E:A,B', u'D:F,E:A,B,C', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,199032,"[16377, 17321, 18762, 20009, 20969, 21993, 23057, 25449, 26322, 27086, 28058, 28914, 30722, 31532, 32570, 33618, 34713, 35818, 36801]",blockworld,21
,,,"[u'F,B:C,A,D:E', u'F,B:C,A:E,D', u'F,B:C:E,D,A', u'F:C:E,D,A,B', u'F::E,D,A,B,C', u'::E,D,A,B,C,F', u':F:E,D,A,B,C', u'C:F:E,D,A,B', u'C,B:F:E,D,A', u'C,B,A:F:E,D', u'C,B,A,D:F:E', u'C,B,A,D:F,E:', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,220600,"[2274, 3082, 4258, 5090, 6195, 8907, 9724, 10691, 11834, 13136, 14091, 15075, 16074, 17124, 18114, 19171, 20538]",blockworld,21
,,,"[u'E:C,A,D:F,B', u'E,D:C,A:F,B', u'E,D,A:C:F,B', u'E,D,A,B:C:F', u'E,D,A,B,C::F', u'E,D,A,B,C:F:', u'E,D,A,B:F:C', u'E,D,A:F:C,B', u'E,D:F:C,B,A', u'E:F:C,B,A,D', u':F,E:C,B,A,D', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,239611,"[1948, 3221, 4205, 5596, 6773, 7861, 8862, 9681, 10960, 11784, 12913, 13833, 14795, 15856, 16677, 18088]",blockworld,21
,,,"[u'E:B:F,C,D,A', u'E,A:B:F,C,D', u'E,A,D:B:F,C', u'E,A:B:F,C,D', u'E,A,B::F,C,D', u'E,A,B,D::F,C', u'E,A,B,D,C::F', u'E,A,B,D,C:F:', u'E,A,B,D:F:C', u'E,A,B:F:C,D', u'E,A:F:C,D,B', u'E:F:C,D,B,A', u':F,E:C,D,B,A', u'A:F,E:C,D,B', u'A,B:F,E:C,D', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,264668,"[1893, 2686, 5926, 7205, 8886, 9941, 11141, 12221, 12965, 13965, 14837, 16054, 17077, 17974, 20055, 21214, 22678, 24038]",blockworld,21
,,,"[u'E:D,B,A,C:F', u'E,C:D,B,A:F', u'E,C:D,B:F,A', u'E,C,B:D:F,A', u'E,C,B,A:D:F', u'E,C,B,A,D::F', u'E,C,B,A,D:F:', u'E,C,B,A:F:D', u'E,C,B:F:D,A', u'E,C:F:D,A,B', u'E:F:D,A,B,C', u':F,E:D,A,B,C', u'C:F,E:D,A,B', u'C,B:F,E:D,A', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,289379,"[1694, 3294, 5086, 5902, 6862, 7862, 9134, 9877, 10575, 11278, 12200, 13086, 13936, 14847, 15963, 17335, 18216, 19247, 20499, 23599]",blockworld,21
,,,"[u'E:C:F,B,A,D', u'E,D:C:F,B,A', u'E,D,A:C:F,B', u'E,D,A,C::F,B', u'E,D,A,C,B::F', u'E,D,A,C,B:F:', u'E,D,A,C:F:B', u'E,D,A:F:B,C', u'E,D:F:B,C,A', u'E:F:B,C,A,D', u':F,E:B,C,A,D', u':F,E,D:B,C,A', u'A:F,E,D:B,C', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,308538,"[1281, 2220, 3174, 5498, 6612, 8330, 9157, 10038, 11377, 12518, 13329, 14285, 15857, 17089, 18363]",blockworld,21
,,,"[u':A,C,E,F:D,B', u'F:A,C,E:D,B', u'F:A,C:D,B,E', u'F:A:D,B,E,C', u'F::D,B,E,C,A', u':F:D,B,E,C,A', u':F,A:D,B,E,C', u'A:F:D,B,E,C', u'A,C:F:D,B,E', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,326496,"[2701, 3575, 4413, 5308, 6296, 7372, 8475, 9356, 10547, 11508, 13196, 14053, 14819, 15889, 17204]",blockworld,21
,,,"[u'F,C,E:A:D,B', u'F,C:A:D,B,E', u'F:A:D,B,E,C', u'F::D,B,E,C,A', u':F:D,B,E,C,A', u'A:F:D,B,E,C', u'A,C:F:D,B,E', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D:B,C', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,345258,"[1704, 2541, 3469, 4270, 5429, 6612, 7517, 8508, 9860, 10899, 12020, 14556, 15637, 17620]",blockworld,21
,,,"[u'E,B:A,D:F,C', u'E,B,D:A:F,C', u'E,B,D,C:A:F', u'E,B,D,C,A::F', u'E,B,D,C,A:F:', u'E,B,D,C:F:A', u'E,B,D:F:A,C', u'E,B:F:A,C,D', u'E:F:A,C,D,B', u':F,E:A,C,D,B', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,362221,"[2173, 3061, 4141, 5226, 6320, 7137, 7889, 8833, 9929, 10832, 11808, 12873, 14696, 15979]",blockworld,21
,,,"[u'F,E,C:B,A:D', u'F,E:B,A:D,C', u'F,E:B:D,C,A', u'F,E::D,C,A,B', u'F::D,C,A,B,E', u':F:D,C,A,B,E', u':F,E:D,C,A,B', u'B:F,E:D,C,A', u'B,A:F,E:D,C', u'B,A,C:F,E:D', u'B,A,C:F,E,D:', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,384605,"[1559, 2373, 4068, 5501, 6759, 11437, 12572, 13454, 15110, 16092, 16932, 18557, 19845, 21446]",blockworld,21
,,,"[u'F,C,B,A::D,E', u'F,C,B::D,E,A', u'F,C::D,E,A,B', u'F::D,E,A,B,C', u':F:D,E,A,B,C', u'C:F:D,E,A,B', u'C,B:F:D,E,A', u'C,B,A:F:D,E', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,404780,"[3051, 3899, 4962, 7314, 8418, 9378, 10330, 11386, 12396, 13251, 14406, 15491, 17890, 19283]",blockworld,21
,,,"[u'F,C,D,A:B:E', u'F,C,D:B:E,A', u'F,C:B:E,A,D', u'F,C::E,A,D,B', u'F::E,A,D,B,C', u':F:E,A,D,B,C', u'C:F:E,A,D,B', u'C,B:F:E,A,D', u'C,B,D:F:E,A', u'C,B,D,A:F:E', u'C,B,D,A:F,E:', u'C,B,D:F,E:A', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,421730,"[1581, 2486, 3464, 4534, 5394, 6226, 7162, 8066, 9058, 10180, 10979, 11803, 12763, 13692, 14973, 16186]",blockworld,21
